2022-02-11 10:07:01,618 INFO    MainThread:1904 [wandb_setup.py:_flush():75] Loading settings from C:\Users\B00460204\.config\wandb\settings
2022-02-11 10:18:32,824 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:19:19,814 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:19:33,272 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:19:33,272 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:19:33,305 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:19:46,682 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:19:46,682 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:21:54,430 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:21:58,239 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:21:58,239 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:22:14,534 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:23:26,409 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:23:26,409 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:23:36,663 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:23:44,799 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:23:44,799 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:24:38,313 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:24:42,004 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:24:42,004 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:06,054 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:06,079 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:06,080 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:09,517 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:09,636 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:09,636 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:20,172 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:20,175 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:20,176 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:21,446 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:21,457 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:21,457 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:21,939 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:21,944 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:21,944 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:25:33,475 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:25:33,974 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:25:33,975 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:02,902 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:03,342 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:03,342 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:05,624 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:05,890 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:05,890 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:07,306 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:07,322 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:07,324 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:13,359 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:13,384 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:13,384 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:22,684 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:23,369 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:23,369 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:27,236 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:35,812 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:35,812 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:43,025 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:43,133 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:43,143 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:26:57,933 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:26:57,933 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:26:57,933 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:28:19,334 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:28:19,348 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:28:19,348 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:30:20,617 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:30:20,619 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:30:20,619 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:31:27,335 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:31:27,350 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:31:27,351 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:31:49,430 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:31:49,441 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:31:49,461 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:31:57,916 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:31:57,917 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:31:57,947 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:32:01,348 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:32:01,531 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:32:01,563 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:32:04,425 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:32:04,544 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:32:04,560 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:32:05,533 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:32:06,479 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:32:06,510 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:33:37,366 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:33:37,400 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:33:37,403 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:33:54,138 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:33:54,756 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:33:54,764 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:34:58,463 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:34:58,718 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:34:58,718 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:03,597 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:03,709 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:03,709 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:04,591 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:04,844 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:04,844 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:05,298 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:05,405 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:05,405 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:05,799 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:06,044 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:06,044 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:07,358 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:07,364 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:07,365 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:12,282 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:12,296 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:12,297 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:35:15,762 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:35:16,243 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:35:16,243 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:02,776 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:02,790 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:02,790 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:03,128 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:03,128 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:03,128 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:03,424 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:03,429 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:03,430 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:04,244 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:04,251 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:04,251 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:10,276 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:10,413 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:10,413 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:17,692 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:17,796 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:17,796 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:30,938 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:31,037 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:31,037 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:37:44,253 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:37:44,258 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:37:44,259 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:44:09,509 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:44:09,980 INFO    MainThread:1904 [wandb_init.py:_pause_backend():299] pausing backend
2022-02-11 10:44:09,980 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:44:17,942 INFO    MainThread:1904 [wandb_init.py:_resume_backend():308] resuming backend
2022-02-11 10:44:17,945 INFO    MainThread:1904 [wandb_run.py:finish():1468] finishing run tonserrobo/gnb_seed_generation/20qbdo5h
2022-02-11 10:44:17,946 INFO    MainThread:1904 [jupyter.py:save_history():429] not saving jupyter history
2022-02-11 10:44:17,946 INFO    MainThread:1904 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-02-11 10:44:17,946 INFO    MainThread:1904 [wandb_init.py:_jupyter_teardown():318] cleaning up jupyter logic
2022-02-11 10:44:17,947 INFO    MainThread:1904 [wandb_run.py:_atexit_cleanup():1797] got exitcode: 0
2022-02-11 10:44:17,948 INFO    MainThread:1904 [wandb_run.py:_restore():1769] restore
2022-02-11 10:44:18,440 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 1096
  total_bytes: 1096
}

2022-02-11 10:44:18,861 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 1096
  total_bytes: 1096
}

2022-02-11 10:44:19,170 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 1096
  total_bytes: 313784
}

2022-02-11 10:44:19,283 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 1096
  total_bytes: 313784
}

2022-02-11 10:44:19,407 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 1096
  total_bytes: 313784
}

2022-02-11 10:44:19,516 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:19,633 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:19,751 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:19,866 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:19,982 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:20,105 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:20,207 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:20,317 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:20,417 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:21,593 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}

2022-02-11 10:44:22,078 INFO    MainThread:1904 [wandb_run.py:_wait_for_finish():1929] got exit ret: done: true
exit_result {
}
file_counts {
  wandb_count: 6
}
pusher_stats {
  uploaded_bytes: 313784
  total_bytes: 313784
}
local_info {
}

2022-02-11 10:44:23,248 INFO    MainThread:1904 [wandb_run.py:_append_history():2144] rendering history
2022-02-11 10:44:23,248 INFO    MainThread:1904 [wandb_run.py:_append_summary():2102] rendering summary
2022-02-11 10:44:23,248 INFO    MainThread:1904 [wandb_run.py:_append_files():2194] logging synced files
